SegmentID,Gene
seg15,CCDC157
seg15,PES1
seg15,CBX7
seg15,SGSM1
seg15,SMIM45
seg15,GCAT
seg15,MB
seg15,APOL2
seg15,CRYBB1
seg15,YWHAH
seg15,FOXRED2
seg15,SLC2A11
seg15,KCNJ4
seg15,TCN2
seg15,GRK3
seg15,BAIAP2L2
seg15,SPECC1L
seg15,PLA2G3
seg15,SMARCB1
seg15,TIMP3
seg15,USP18
seg15,RNF215
seg15,KCTD17
seg15,TNRC6B
seg15,TRMT2A
seg15,APOL1
seg15,PMM1
seg15,CSDC2
seg15,SEC14L4
seg15,XPNPEP3
seg15,GGT1
seg15,RRP7A
seg15,SMDT1
seg15,ESS2
seg15,PICK1
seg15,GUCD1
seg15,BID
seg15,APOBEC3D
seg15,SMTN
seg15,CBX6
seg15,GAS2L1
seg15,DRG1
seg15,ZMAT5
seg15,AP1B1
seg15,CABP7
seg15,RTCB
seg15,TOM1
seg15,CBY1
seg15,YDJC
seg15,RBFOX2
seg15,ASPHD2
seg15,ACO2
seg15,POLR3H
seg15,TUBA8
seg15,MED15
seg15,CHEK2
seg15,DGCR8
seg15,DGCR2
seg15,CASTOR1
seg15,APOL3
seg15,MYH9
seg15,PLA2G6
seg15,C22orf23
seg15,MAFF
seg15,C22orf15
seg15,TMEM184B
seg15,SGSM3
seg15,MTMR3
seg15,GNAZ
seg15,SUN2
seg15,TMPRSS6
seg15,PI4KA
seg15,KLHL22
seg15,ANKRD54
seg15,GGA1
seg15,DMC1
seg15,SEZ6L
seg15,THOC5
seg15,TANGO2
seg15,NF2
seg15,ISX
seg15,BCR
seg15,P2RX6
seg15,NAGA
seg15,TEF
seg15,EIF3D
seg15,APOL6
seg15,SUSD2
seg15,MORC2
seg15,SSTR3
seg15,EWSR1
seg15,HPS4
seg15,GTPBP1
seg15,ATF4
seg15,DEPDC5
seg15,APOBEC3G
seg15,ASCC2
seg15,ST13
seg15,EMID1
seg15,AIFM3
seg15,LIMK2
seg15,IL17RA
seg15,GGTLC3
seg15,TBC1D10A
seg15,ZNRF3
seg15,RANGAP1
seg15,MAPK1
seg15,MIEF1
seg15,PHETA2
seg15,CYP2D6
seg15,ZNF70
seg15,RNF185
seg15,DNAL4
seg15,CCDC134
seg15,GSTT2B
seg15,COMT
seg15,CLTCL1
seg15,PRODH
seg15,DUSP18
seg15,LARGE1
seg15,RHBDD3
seg15,CSNK1E
seg15,SCARF2
seg15,TOP3B
seg15,SYNGR1
seg15,MFNG
seg15,NFAM1
seg15,ADSL
seg15,L3MBTL2
seg15,HDHD5
seg15,XRCC6
seg15,GAL3ST1
seg15,RPL3
seg15,PDGFB
seg15,SNRPD3
seg15,SFI1
seg15,EIF4ENIF1
seg15,"PISD"""
seg15,ACH-000768
seg16,NCF4
seg16,ACO2P1
seg16,CACNA1I
seg16,ENTHD1
seg16,MRPS18CP6
seg16,COX5BP7
seg16,TRIOBP
seg16,MTFR2P2
seg16,GTSE1-DT
seg16,RTL6
seg16,RPL35AP36
seg16,PKDREJ
seg16,FUNDC2P4
seg16,SKP1P4
seg16,SHISAL1
seg16,SCUBE1-AS1
seg16,SNORD83A
seg16,MIR6821
seg16,SNORD83B
seg16,SNORD43
seg16,MIR4535
seg16,MIR3201
seg16,RN7SKP214
seg16,IGLCOR22-1
seg16,SLC5A4-AS1
seg16,CPSF1P1
seg16,RFPL3
seg16,IGLCOR22-2
seg16,IGLVIVOR22-2
seg16,RGL4P1
seg16,RN7SL305P
seg16,RPL39P41
seg16,RPL7P52
seg16,COX6B1P3
seg16,RPL4P6
seg16,APOBEC3B
seg16,ACR
seg16,SNRPA1P2
seg16,MIR4764
seg16,SNORA50B
seg16,LARGE-IT1
seg16,FAM136EP
seg16,CELSR1
seg16,PARVB
seg16,RNU6-495P
seg16,SNU13
seg16,RNU6-476P
seg16,HMGN2P10
seg16,RNU6ATAC22P
seg16,PANX2
seg16,MIR33A
seg16,MIR378I
seg16,SNORD13P1
seg16,RNU7-167P
seg16,MIR3909
seg16,MIR6069
seg16,HMOX1
seg16,CACNG2
seg16,SLC5A4
seg16,APOBEC3H
seg16,CIMIP4
seg16,RNU6-900P
seg16,MIR6820
seg16,MIR4534
seg16,RPS29P31
seg16,PRDX3P1
seg16,MIR658
seg16,MIR659
seg16,EIF3L
seg16,TCF20
seg16,MTCO1P20
seg16,MTCO2P20
seg16,MTATP6P20
seg16,MTCO3P20
seg16,MTCYBP34
seg16,MTND1P10
seg16,SYCE3
seg16,CHKB-CPT1B
seg16,H1-0
seg16,FAM227A
seg16,SHISA8
seg16,HMGN2P9
seg16,TRMT112P8
seg16,MRPS16P3
seg16,APOL5
seg16,NDUFA9P1
seg16,MIR6819
seg16,RPS15AP38
seg16,SELENOO
seg16,BPIFC
seg16,ADM2
seg16,MIRLET7A3
seg16,MIR4763
seg16,MIRLET7B
seg16,RN7SKP80
seg16,RNU6-513P
seg16,RPL5P34
seg16,ADAMTS7P5
seg16,COA1P1
seg16,RFPL2
seg16,IL17REL
seg16,RN7SKP210
seg16,UQCRFS1P1
seg16,TMA7B
seg16,RNU6-375P
seg16,MIR6889
seg16,RN7SL704P
seg16,MCHR1
seg16,TUG1
seg16,RN7SL385P
seg16,TPTEP2-CSNK1E
seg16,DDX17
seg16,LGALS2
seg16,TTLL8
seg16,MRTFA
seg16,RPS9P2
seg16,ACTBP15
seg16,MIR1281
seg16,TPTEP2
seg16,RRP7BP
seg16,AP1B1P1
seg16,AP1B1P2
seg16,MIR1249
seg16,RIBC2
seg16,RNU6-1161P
seg16,MIR4762
seg16,C22orf42
seg16,PDXP
seg16,RN7SL633P
seg16,SELENOM
seg16,RPS15AP37
seg16,SNRPNP2
seg16,MIR3928
seg16,RNU6-1128P
seg16,RNA5SP496
seg16,SEPTIN3
seg16,RN7SL20P
seg16,RPL17P52
seg16,RNU6-201P
seg16,RPS17P16
seg16,RNA5SP497
seg16,ETFRF1P1
seg16,SYN3
seg16,ATXN10
seg16,TRNT1P2
seg16,WNT7B
seg16,APOBEC3A
seg16,MOV10L1
seg16,OLA1P1
seg16,CYP2D7
seg16,SLC25A5P1
seg16,LINC01399
seg16,C22orf46P
seg16,SERHL
seg16,SELENOO-AS1
seg16,FAM83F
seg16,SGSM3-AS1
seg16,RNF185-AS1
seg16,SHANK3
seg16,RNU6-409P
seg16,KRT18P23
seg16,ANP32BP2
seg16,PRR5
seg16,PRR5-ARHGAP8
seg16,RPL6P28
seg16,RFKP4
seg16,JTBP1
seg16,MIR4766
seg16,DNAJB7
seg16,RNU6-379P
seg16,L3MBTL2-AS1
seg16,RNU6-338P
seg16,RNU6-28P
seg16,H2AZP6
seg16,RPS26P59
seg16,RPS18P14
seg16,MIR7109
seg16,RPS25P10
seg16,TTLL12
seg16,SCUBE1-AS2
seg16,INPP5J
seg16,SREBF2-AS1
seg16,RPL35P8
seg16,MIR3667
seg16,APOBEC3B-AS1
seg16,LINC00899
seg16,PRR34
seg16,MIR3619
seg16,NPTXR
seg16,LARGE-AS1
seg16,MRTFA-AS1
seg16,PIK3IP1-DT
seg16,LINC01521
seg16,LINC01640
seg16,CACNG2-DT
seg16,TTLL1-AS1
seg16,LINC01656
seg16,TOMM22-DT
seg16,LINC00207
seg16,MYH9-DT
seg16,RFPL3S
seg16,LINC02558
seg16,OGFRP1
seg16,EFCAB6-DT
seg16,SYN3-AS1
seg16,LINC01644
seg16,LARGE1-AS1
seg16,LINC01310
seg16,LINC01589
seg16,MIRLET7BHG
seg16,LINC01639
seg16,LINC02939
seg16,LINC02885
seg16,LINC01643
seg16,TRABD-AS1
seg16,NCF4-AS1
seg16,EPIC1
seg16,LINC00898
seg16,LINC01315
seg16,LINC02925
seg16,NUP50-DT
seg16,YWHAH-AS1
seg16,NHIP
seg16,LINC00229
seg16,EFCAB6-AS1
seg16,PDXP-DT
seg16,TNRC6B-DT
seg16,MIR3667HG
seg16,IL2RB-AS1
seg16,RN7SKP252
seg16,RPL5P35
seg16,MGAT3-AS1
seg16,GAPDHP37
seg16,NDUFA6-DT
seg16,CYP2D8P
seg16,GOLGA2P4
seg16,LRRC37A14P
seg16,EP300-AS1
seg16,CSF2RBP1
seg16,TMEM184B-AS1
seg16,RNU12
seg16,TBC1D22A-DT
seg16,TBC1D22A-AS1
seg16,KLHDC7B-DT
seg16,KLHDC7B
seg16,CHKB-DT
seg16,ATP5MGL
seg16,SOX10
seg16,IL2RB
seg16,GRAP2
seg16,PNPLA3
seg16,TST
seg16,CYTH4
seg16,APOBEC3C
seg16,RAC2
seg16,NDUFA6
seg16,SLC5A1
seg16,MLC1
seg16,C1QTNF6
seg16,MAPK11
seg16,APOL4
seg16,SULT4A1
seg16,PIK3IP1
seg16,MEI1
seg16,CHADL
seg16,LGALS1
seg16,MPPED1
seg16,TNFRSF13C
seg16,MIOX
seg16,CARD10
seg16,SLC16A8
seg16,NOL12
seg16,GALR3
seg16,CSF2RB
seg16,APOBEC3F
seg16,PVALB
seg16,TAFA5
seg16,CDC42EP1
seg16,CIMAP1B
seg16,PHF5A
seg16,SLC25A17
seg16,TOMM22
seg16,EP300
seg16,IFT27
seg16,MCM5
seg16,RASD2
seg16,RPS19BP1
seg16,MICALL1
seg16,RBX1
seg16,MGAT3
seg16,FBXO7
seg16,CENPM
seg16,SMC1B
seg16,PRR14L
seg16,PHF21B
seg16,SREBF2
seg16,ZC3H7B
seg16,GTSE1
seg16,POLR2F
seg16,SCO2
seg16,JOSD1
seg16,MPST
seg16,TOB2
seg16,SH3BP1
seg16,DESI1
seg16,ELFN2
seg16,PNPLA5
seg16,PATZ1
seg16,TXN2
seg16,TRABD
seg16,DENND6B
seg16,PPARA
seg16,ZBED4
seg16,WBP2NL
seg16,HMGXB4
seg16,SAMM50
seg16,KDELR3
seg16,BRD1
seg16,TAB1
seg16,KIAA0930
seg16,CBX7
seg16,SMIM45
seg16,GCAT
seg16,MB
seg16,NUP50
seg16,APOL2
seg16,YWHAH
seg16,FOXRED2
seg16,KCNJ4
seg16,LMF2
seg16,MAPK12
seg16,FBLN1
seg16,BAIAP2L2
seg16,TTLL1
seg16,CPT1B
seg16,PLA2G3
seg16,TIMP3
seg16,HDAC10
seg16,TUBGCP6
seg16,KCTD17
seg16,TNRC6B
seg16,PLXNB2
seg16,APOL1
seg16,PMM1
seg16,CHKB
seg16,CSDC2
seg16,XPNPEP3
seg16,RRP7A
seg16,SMDT1
seg16,PICK1
seg16,CERK
seg16,FAM118A
seg16,APOBEC3D
seg16,SMTN
seg16,CBX6
seg16,MAPK8IP2
seg16,DRG1
seg16,RTCB
seg16,TOM1
seg16,CBY1
seg16,RBFOX2
seg16,ACO2
seg16,POLR3H
seg16,TBC1D22A
seg16,SCUBE1
seg16,NCAPH2
seg16,ARHGAP8
seg16,APOL3
seg16,MYH9
seg16,PLA2G6
seg16,C22orf23
seg16,MAFF
seg16,TMEM184B
seg16,SGSM3
seg16,BIK
seg16,SUN2
seg16,TMPRSS6
seg16,UPK3A
seg16,POLDIP3
seg16,ANKRD54
seg16,GGA1
seg16,DMC1
seg16,ISX
seg16,NAGA
seg16,TEF
seg16,EIF3D
seg16,APOL6
seg16,MORC2
seg16,A4GALT
seg16,SSTR3
seg16,ARFGAP3
seg16,GTPBP1
seg16,ATF4
seg16,DEPDC5
seg16,APOBEC3G
seg16,TTC38
seg16,ST13
seg16,RABL2B
seg16,LIMK2
seg16,CDPF1
seg16,RANGAP1
seg16,MIEF1
seg16,TRMU
seg16,ARSA
seg16,PHETA2
seg16,CYP2D6
seg16,RNF185
seg16,DNAL4
seg16,CCDC134
seg16,PARVG
seg16,LARGE1
seg16,PIM3
seg16,CYB5R3
seg16,PPP6R2
seg16,SBF1
seg16,CSNK1E
seg16,ALG12
seg16,CRELD2
seg16,SYNGR1
seg16,SERHL2
seg16,MFNG
seg16,NFAM1
seg16,ADSL
seg16,L3MBTL2
seg16,GRAMD4
seg16,XRCC6
seg16,TYMP
seg16,EFCAB6
seg16,PACSIN2
seg16,RPL3
seg16,PDGFB
seg16,TSPO
seg16,MCAT
seg16,SFI1
seg16,EIF4ENIF1
seg16,"PISD"""
seg16,ACH-000400
seg17,OSM
seg17,ZNRF3-IT1
seg17,NCF4
seg17,ACO2P1
seg17,CACNA1I
seg17,LIF-AS2
seg17,ENTHD1
seg17,LIF
seg17,MRPS18CP6
seg17,COX5BP7
seg17,TRIOBP
seg17,MTFR2P2
seg17,GTSE1-DT
seg17,RTL6
seg17,RPL35AP36
seg17,PKDREJ
seg17,FUNDC2P4
seg17,SKP1P4
seg17,SHISAL1
seg17,SCUBE1-AS1
seg17,SNORD83A
seg17,SNORD83B
seg17,SNORD43
seg17,RN7SKP214
seg17,IGLCOR22-1
seg17,SLC5A4-AS1
seg17,CPSF1P1
seg17,RFPL3
seg17,IGLCOR22-2
seg17,IGLVIVOR22-2
seg17,RGL4P1
seg17,RN7SL305P
seg17,RPL39P41
seg17,RPL7P52
seg17,COX6B1P3
seg17,RPL4P6
seg17,MIR3200
seg17,EIF4HP2
seg17,APOBEC3B
seg17,MIR4764
seg17,SNORA50B
seg17,LARGE-IT1
seg17,FAM136EP
seg17,CELSR1
seg17,PARVB
seg17,RNU6-495P
seg17,SNU13
seg17,RNU6-476P
seg17,HMGN2P10
seg17,RNU6ATAC22P
seg17,MIR33A
seg17,MIR378I
seg17,SNORD13P1
seg17,RNU7-167P
seg17,MIR3909
seg17,MIR6069
seg17,HMOX1
seg17,CACNG2
seg17,SLC5A4
seg17,APOBEC3H
seg17,CIMIP4
seg17,RNU6-900P
seg17,MIR6820
seg17,MIR4534
seg17,RNU6-810P
seg17,RNU6-1219P
seg17,SNORD125
seg17,NEFH
seg17,RPEP4
seg17,SEC14L2
seg17,RNU6-564P
seg17,SLC39A1P1
seg17,SDC4P
seg17,SIRPAP1
seg17,PES1-AS1
seg17,RPS29P31
seg17,PRDX3P1
seg17,MIR658
seg17,MIR659
seg17,EIF3L
seg17,TCF20
seg17,MTCO1P20
seg17,MTCO2P20
seg17,MTATP6P20
seg17,MTCO3P20
seg17,MTCYBP34
seg17,MTND1P10
seg17,H1-0
seg17,FAM227A
seg17,C22orf31
seg17,SHISA8
seg17,HMGN2P9
seg17,TRMT112P8
seg17,MRPS16P3
seg17,APOL5
seg17,NDUFA9P1
seg17,MIR6819
seg17,RPS15AP38
seg17,SEC14L6
seg17,BPIFC
seg17,MIRLET7A3
seg17,MIR4763
seg17,MIRLET7B
seg17,RN7SKP80
seg17,RNU6-513P
seg17,RPL5P34
seg17,ADAMTS7P5
seg17,COA1P1
seg17,RFPL2
seg17,RN7SKP210
seg17,UQCRFS1P1
seg17,TMA7B
seg17,RNU6-331P
seg17,RNU6-375P
seg17,MIR6889
seg17,RN7SL704P
seg17,SLC35E4
seg17,RPL13AP26
seg17,MCHR1
seg17,TUG1
seg17,RN7SL385P
seg17,TPTEP2-CSNK1E
seg17,DDX17
seg17,LGALS2
seg17,MRTFA
seg17,RPS9P2
seg17,ACTBP15
seg17,MIR1281
seg17,TPTEP2
seg17,RRP7BP
seg17,AP1B1P1
seg17,AP1B1P2
seg17,MIR1249
seg17,RIBC2
seg17,RNU6-1161P
seg17,MIR4762
seg17,C22orf42
seg17,PDXP
seg17,RFPL1
seg17,RN7SL633P
seg17,SELENOM
seg17,RPS15AP37
seg17,SNRPNP2
seg17,MIR3928
seg17,RNU6-1128P
seg17,RNA5SP496
seg17,SEPTIN3
seg17,RN7SL20P
seg17,RPL17P52
seg17,RNU6-201P
seg17,RPS17P16
seg17,RNA5SP497
seg17,ETFRF1P1
seg17,SYN3
seg17,ATXN10
seg17,TRNT1P2
seg17,WNT7B
seg17,APOBEC3A
seg17,OLA1P1
seg17,CYP2D7
seg17,SLC25A5P1
seg17,LINC01399
seg17,C22orf46P
seg17,SERHL
seg17,FAM83F
seg17,SGSM3-AS1
seg17,RNF185-AS1
seg17,KRT18P23
seg17,ANP32BP2
seg17,PRR5
seg17,PRR5-ARHGAP8
seg17,RPL6P28
seg17,RFKP4
seg17,JTBP1
seg17,MIR4766
seg17,DNAJB7
seg17,RNU6-379P
seg17,L3MBTL2-AS1
seg17,RNU6-338P
seg17,RNU6-28P
seg17,H2AZP6
seg17,RPS26P59
seg17,RPS18P14
seg17,MIR7109
seg17,RPS25P10
seg17,TTLL12
seg17,SCUBE1-AS2
seg17,INPP5J
seg17,SREBF2-AS1
seg17,MIR6818
seg17,CNN2P1
seg17,RPL36P17
seg17,RPS3AP51
seg17,APOBEC3B-AS1
seg17,LINC00899
seg17,PRR34
seg17,MIR3619
seg17,NPTXR
seg17,LARGE-AS1
seg17,MRTFA-AS1
seg17,PIK3IP1-DT
seg17,LINC01521
seg17,LINC01640
seg17,CACNG2-DT
seg17,TTLL1-AS1
seg17,LINC01656
seg17,TOMM22-DT
seg17,LINC00207
seg17,MYH9-DT
seg17,RFPL3S
seg17,LINC02558
seg17,OGFRP1
seg17,HORMAD2-AS1
seg17,EFCAB6-DT
seg17,SYN3-AS1
seg17,LARGE1-AS1
seg17,CABP7-DT
seg17,LINC01589
seg17,MIRLET7BHG
seg17,LINC01639
seg17,LINC02939
seg17,ZNRF3-AS1
seg17,LINC02885
seg17,LINC01643
seg17,NCF4-AS1
seg17,LINC01315
seg17,LINC02925
seg17,NUP50-DT
seg17,YWHAH-AS1
seg17,LINC00229
seg17,MORC2-AS1
seg17,EFCAB6-AS1
seg17,PDXP-DT
seg17,LIF-AS1
seg17,TNRC6B-DT
seg17,IL2RB-AS1
seg17,MGAT3-AS1
seg17,GAPDHP37
seg17,NDUFA6-DT
seg17,CYP2D8P
seg17,RFPL1S
seg17,RFPL4AP6
seg17,GOLGA2P4
seg17,LRRC37A14P
seg17,EP300-AS1
seg17,CSF2RBP1
seg17,TMEM184B-AS1
seg17,RNU12
seg17,TBC1D22A-DT
seg17,TBC1D22A-AS1
seg17,ATP5MGL
seg17,SOX10
seg17,IL2RB
seg17,SEC14L3
seg17,GRAP2
seg17,HORMAD2
seg17,PNPLA3
seg17,TST
seg17,CYTH4
seg17,APOBEC3C
seg17,RAC2
seg17,SF3A1
seg17,NDUFA6
seg17,SLC5A1
seg17,C1QTNF6
seg17,APOL4
seg17,SULT4A1
seg17,PIK3IP1
seg17,MEI1
seg17,CHADL
seg17,UQCR10
seg17,LGALS1
seg17,MPPED1
seg17,TNFRSF13C
seg17,CARD10
seg17,SLC16A8
seg17,NOL12
seg17,GALR3
seg17,CSF2RB
seg17,APOBEC3F
seg17,PVALB
seg17,CDC42EP1
seg17,PHF5A
seg17,SLC25A17
seg17,TOMM22
seg17,EP300
seg17,IFT27
seg17,MCM5
seg17,RASD2
seg17,RPS19BP1
seg17,MICALL1
seg17,RBX1
seg17,MGAT3
seg17,FBXO7
seg17,CENPM
seg17,SMC1B
seg17,PRR14L
seg17,PHF21B
seg17,SREBF2
seg17,ZC3H7B
seg17,GTSE1
seg17,POLR2F
seg17,JOSD1
seg17,MTFP1
seg17,MPST
seg17,TOB2
seg17,NIPSNAP1
seg17,SH3BP1
seg17,DESI1
seg17,ELFN2
seg17,PNPLA5
seg17,PATZ1
seg17,TXN2
seg17,PPARA
seg17,RASL10A
seg17,WBP2NL
seg17,HMGXB4
seg17,SAMM50
seg17,KREMEN1
seg17,OSBP2
seg17,KDELR3
seg17,TAB1
seg17,CCDC157
seg17,KIAA0930
seg17,PES1
seg17,CBX7
seg17,SMIM45
seg17,GCAT
seg17,MB
seg17,NUP50
seg17,APOL2
seg17,YWHAH
seg17,FOXRED2
seg17,KCNJ4
seg17,TCN2
seg17,FBLN1
seg17,BAIAP2L2
seg17,TTLL1
seg17,PLA2G3
seg17,TIMP3
seg17,RNF215
seg17,KCTD17
seg17,TNRC6B
seg17,APOL1
seg17,PMM1
seg17,CSDC2
seg17,SEC14L4
seg17,XPNPEP3
seg17,RRP7A
seg17,SMDT1
seg17,PICK1
seg17,CERK
seg17,FAM118A
seg17,APOBEC3D
seg17,SMTN
seg17,CBX6
seg17,GAS2L1
seg17,DRG1
seg17,ZMAT5
seg17,AP1B1
seg17,CABP7
seg17,RTCB
seg17,TOM1
seg17,CBY1
seg17,RBFOX2
seg17,ACO2
seg17,POLR3H
seg17,TBC1D22A
seg17,SCUBE1
seg17,ARHGAP8
seg17,CASTOR1
seg17,APOL3
seg17,MYH9
seg17,PLA2G6
seg17,C22orf23
seg17,MAFF
seg17,TMEM184B
seg17,SGSM3
seg17,MTMR3
seg17,BIK
seg17,SUN2
seg17,TMPRSS6
seg17,UPK3A
seg17,POLDIP3
seg17,ANKRD54
seg17,GGA1
seg17,DMC1
seg17,THOC5
seg17,NF2
seg17,ISX
seg17,NAGA
seg17,TEF
seg17,EIF3D
seg17,APOL6
seg17,MORC2
seg17,A4GALT
seg17,SSTR3
seg17,EWSR1
seg17,ARFGAP3
seg17,GTPBP1
seg17,ATF4
seg17,DEPDC5
seg17,APOBEC3G
seg17,ASCC2
seg17,TTC38
seg17,ST13
seg17,EMID1
seg17,LIMK2
seg17,CDPF1
seg17,TBC1D10A
seg17,ZNRF3
seg17,RANGAP1
seg17,MIEF1
seg17,TRMU
seg17,PHETA2
seg17,CYP2D6
seg17,RNF185
seg17,DNAL4
seg17,CCDC134
seg17,PARVG
seg17,DUSP18
seg17,LARGE1
seg17,RHBDD3
seg17,CYB5R3
seg17,CSNK1E
seg17,SYNGR1
seg17,SERHL2
seg17,MFNG
seg17,NFAM1
seg17,ADSL
seg17,L3MBTL2
seg17,GRAMD4
seg17,XRCC6
seg17,GAL3ST1
seg17,EFCAB6
seg17,PACSIN2
seg17,RPL3
seg17,PDGFB
seg17,TSPO
seg17,MCAT
seg17,SFI1
seg17,EIF4ENIF1
seg17,"PISD""ACH-000985"
seg18,NCF4
seg18,TRIOBP
seg18,RN7SKP214
seg18,RPL39P41
seg18,CIMIP4
seg18,RNU6-900P
seg18,MIR6820
seg18,MIR4534
seg18,RPS29P31
seg18,PRDX3P1
seg18,MIR658
seg18,MIR659
seg18,EIF3L
seg18,H1-0
seg18,FAM227A
seg18,RN7SL704P
seg18,RN7SL385P
seg18,TPTEP2-CSNK1E
seg18,DDX17
seg18,LGALS2
seg18,TPTEP2
seg18,PDXP
seg18,NPTXR
seg18,CACNG2-DT
seg18,TOMM22-DT
seg18,NCF4-AS1
seg18,PDXP-DT
seg18,IL2RB-AS1
seg18,CSF2RBP1
seg18,TMEM184B-AS1
seg18,SOX10
seg18,IL2RB
seg18,TST
seg18,CYTH4
seg18,RAC2
seg18,C1QTNF6
seg18,LGALS1
seg18,CARD10
seg18,SLC16A8
seg18,NOL12
seg18,GALR3
seg18,CSF2RB
seg18,PVALB
seg18,CDC42EP1
seg18,TOMM22
seg18,IFT27
seg18,MICALL1
seg18,POLR2F
seg18,JOSD1
seg18,MPST
seg18,SH3BP1
seg18,ELFN2
seg18,KDELR3
seg18,GCAT
seg18,KCNJ4
seg18,BAIAP2L2
seg18,KCTD17
seg18,PICK1
seg18,CBX6
seg18,CBY1
seg18,PLA2G6
seg18,C22orf23
seg18,MAFF
seg18,TMEM184B
seg18,SUN2
seg18,TMPRSS6
seg18,ANKRD54
seg18,GGA1
seg18,DMC1
seg18,SSTR3
seg18,GTPBP1
seg18,DNAL4
seg18,CSNK1E
seg18,"MFNG""ACH-000573"
seg19,RPS10P30
seg19,OSM
seg19,ZNRF3-IT1
seg19,NCF4
seg19,ACO2P1
seg19,CACNA1I
seg19,LIF-AS2
seg19,ENTHD1
seg19,LIF
seg19,MRPS18CP6
seg19,COX5BP7
seg19,TRIOBP
seg19,MTFR2P2
seg19,GTSE1-DT
seg19,RTL6
seg19,RPL35AP36
seg19,PKDREJ
seg19,LINC02556
seg19,FUNDC2P4
seg19,SKP1P4
seg19,YES1P1
seg19,SHISAL1
seg19,SCUBE1-AS1
seg19,RNA5SP494
seg19,RNU6-1066P
seg19,RN7SKP169
seg19,MIR5739
seg19,SNORD83A
seg19,MIR6821
seg19,SNORD83B
seg19,SNORD43
seg19,MIR4535
seg19,MIR3201
seg19,RN7SKP214
seg19,IGLCOR22-1
seg19,SLC5A4-AS1
seg19,CPSF1P1
seg19,RFPL3
seg19,IGLCOR22-2
seg19,IGLVIVOR22-2
seg19,RGL4P1
seg19,RN7SL305P
seg19,RPS3AP55
seg19,MIR548J
seg19,CRYBA4
seg19,RPL39P41
seg19,RPS10P29
seg19,SPECC1L-ADORA2A
seg19,ARL5AP4
seg19,ACTR2P1
seg19,CRIP1P4
seg19,MYO18B
seg19,RPL7P52
seg19,COX6B1P3
seg19,RPL4P6
seg19,MIR3200
seg19,EIF4HP2
seg19,PPP1R26P4
seg19,E2F6P1
seg19,CELSR1P1
seg19,DGCR11
seg19,RPL28P6
seg19,APOBEC3B
seg19,DNAJA1P6
seg19,MIR3198-1
seg19,MICAL3
seg19,MIR648
seg19,RHEBP3
seg19,ARL2BPP10
seg19,ACR
seg19,SNRPA1P2
seg19,MIR4764
seg19,SNORA50B
seg19,LARGE-IT1
seg19,FAM136EP
seg19,CELSR1
seg19,PARVB
seg19,RN7SKP221
seg19,RNU6-495P
seg19,SNU13
seg19,RNU6-476P
seg19,HMGN2P10
seg19,RNU6ATAC22P
seg19,RN7SL162P
seg19,RPL8P5
seg19,MIR4761
seg19,MIR185
seg19,MIR3618
seg19,MIR1306
seg19,MIR6816
seg19,SNORA77B
seg19,CCDC188
seg19,KRT18P62
seg19,RN7SL168P
seg19,RPL7AP70
seg19,RTN4R
seg19,MIR1286
seg19,PRODHLP
seg19,TXNRD2
seg19,PANX2
seg19,MIR33A
seg19,MIR378I
seg19,SNORD13P1
seg19,RNU7-167P
seg19,MIR3909
seg19,MIR6069
seg19,HMOX1
seg19,CACNG2
seg19,SLC5A4
seg19,APOBEC3H
seg19,CIMIP4
seg19,RNU6-900P
seg19,MIR6820
seg19,MIR4534
seg19,CCDC116
seg19,MIR301B
seg19,MIR130B
seg19,PPIL2
seg19,YPEL1
seg19,RN7SL280P
seg19,RNU6-225P
seg19,KLHL12P1
seg19,RNY1P9
seg19,RN7SL812P
seg19,KRT18P5
seg19,GSTT3P
seg19,RNU6-810P
seg19,RNU6-1219P
seg19,SNORD125
seg19,NEFH
seg19,RPEP4
seg19,SEC14L2
seg19,RNU6-564P
seg19,SLC39A1P1
seg19,SDC4P
seg19,SIRPAP1
seg19,PES1-AS1
seg19,RN7SL268P
seg19,KLHL5P1
seg19,RPS29P31
seg19,PRDX3P1
seg19,TSSK2
seg19,GSC2
seg19,GGTLC5P
seg19,PPP1R26P3
seg19,ATP5PFP2
seg19,RSPH14
seg19,BCRP8
seg19,RN7SL263P
seg19,FBXW4P1
seg19,MIR658
seg19,MIR659
seg19,EIF3L
seg19,PHF10P2
seg19,IGLVIVOR22-1
seg19,MIR6817
seg19,MIR649
seg19,TUBA3GP
seg19,TCF20
seg19,MTCO1P20
seg19,MTCO2P20
seg19,MTATP6P20
seg19,MTCO3P20
seg19,MTCYBP34
seg19,MTND1P10
seg19,TERF2IPP1
seg19,CLCP1
seg19,SYCE3
seg19,CHKB-CPT1B
seg19,TMEM191C
seg19,H1-0
seg19,CLDN5
seg19,FAM227A
seg19,RIMBP3C
seg19,C22orf31
seg19,RNA5SP493
seg19,MPPE1P2
seg19,PPM1F
seg19,IGLVI-70
seg19,IGLV4-69
seg19,IGLVI-68
seg19,IGLV10-54
seg19,IGLV10-67
seg19,IGLVIV-66-1
seg19,IGLVV-66
seg19,IGLVIV-65
seg19,IGLVIV-64
seg19,IGLVI-63
seg19,IGLV1-62
seg19,IGLV8-61
seg19,ABHD17AP5
seg19,IGLV4-60
seg19,SOCS2P2
seg19,IGLVIV-59
seg19,IGLVV-58
seg19,BMP6P1
seg19,IGLV6-57
seg19,IGLVI-56
seg19,IGLV11-55
seg19,IGLVIV-53
